Pozo,Profundidad,Porosidad,Permeabilidad,Saturacion_agua,Volumen_arcilla
P1,1146.1,0.0877,0.0435,0.8799,0.3736
P1,1146.2,0.0892,0.0382,0.9648,0.3214
P1,1146.3,0.0932,0.064,0.7946,0.2411
P1,1146.4,0.0956,0.1196,0.6044,0.1639
P1,1146.5,0.10099999999999999,0.1891,0.5221,0.0731
P1,1146.6,0.01136356,0.2304,0.7162401831787993,0.3106
P1,1146.7,0.01094116,0.2041,0.7275300681071539,0.32299999999999995
P1,1146.8,0.0889,0.1053,0.5772,0.1108
P1,1146.9,0.0743,0.0426,0.6937,0.2496
P1,1147.0,0.0728,0.0414,0.682,0.3348
P1,1147.1,0.0642,0.0231,0.7559999999999999,0.5079
P1,1147.2,0.0159,0.0002,1.0,0.6744
P1,1147.3,0.0187,0.0003,1.0,0.664
P1,1147.4,0.0351,0.0022,1.0,0.6198
P1,1147.5,0.0024,0.2849667987375233,1.0,0.7759999999999999
P1,1147.6,0.0042,0.8045137208019322,1.0,0.7482
P1,1147.7,0.0049,1.1817176824403415,1.0,0.7405
P1,1147.8,0.0001,0.06758595586252714,1.0,1.0
P1,1147.9,0.0001,0.06758595586252714,1.0,1.0
P1,1148.0,0.0002,0.09491419544334245,1.0,0.8717
P1,1148.1,0.0648,0.0247,0.7422,0.4125
P1,1148.2,0.0855,0.0864,0.6012,0.1895
P1,1148.3,0.0994,0.1537,0.5651,0.0075
P1,1148.4,0.006972250000000001,0.0858,0.763544366752843,0.439
P1,1148.5,0.005184000000000001,0.0498,0.7828154316312371,0.5012
P1,1148.6,0.0044756100000000005,0.0391,0.7863841300534999,0.5259
P1,1148.7,0.00455625,0.0342,0.8188406438373709,0.5327
P1,1148.8,0.00535824,0.0416,0.8283718971573094,0.509
P1,1148.9,0.0784,0.0506,0.6895,0.0231
P1,1149.0,0.0824,0.0562,0.7051,0.0754
P1,1149.1,0.0924,0.0832,0.6891,0.1089
P1,1149.2,0.1044,0.1675,0.5829,0.1299
P1,1149.3,0.1148,0.3331,0.4764,0.1475
P1,1149.4,0.1269,0.5973,0.4135,0.1449
P1,1149.5,0.1357,0.8253,0.3891,0.1416
P1,1149.6,0.1292,0.6523,0.4067,0.2098
P1,1149.7,0.0895,0.1272,0.531,0.4718
P1,1149.8,0.0045,0.9555207699278188,1.0,0.7448
P1,1149.9,0.0069,2.266684430481222,1.0,0.7225
P1,1150.0,0.1024,0.2397,0.4735,0.4622
P1,1150.1,0.1295,0.6615,0.405,0.3204
P1,1150.2,0.1382,0.8983,0.3833,0.2842
P1,1150.3,0.0034,0.4937310179221926,1.0,0.7594
P1,1150.4,0.0003,0.09932511537460098,1.0,0.8674
P1,1150.5,0.0064,2.0620904886963594,1.0,0.7266
P1,1150.6,0.0735,0.0199,1.0,0.5145
P1,1150.7,0.0825,0.0348,0.8989,0.3669
P1,1150.8,0.0831,0.0557,0.718,0.2728
P1,1150.9,0.0834,0.062,0.6836,0.2135
P1,1151.0,0.0847,0.069,0.6631,0.1935
P1,1151.1,0.0842,0.0672,0.6664,0.2126
P1,1151.2,0.0817,0.0631,0.6575,0.2611
P1,1151.3,0.0816,0.0714,0.6164,0.31
P1,1151.4,0.08800000000000001,0.1033,0.574,0.3251
P1,1151.5,0.0904,0.12,0.555,0.3597
P1,1151.6,0.0693,0.0253,0.8097,0.5239
P1,1151.7,0.0368,0.0025,1.0,0.6161
P1,1151.8,0.0128,0.0001,1.0,0.6879
P1,1151.9,0.0009,0.14448889099550888,1.0,0.8208
P1,1152.0,0.0003,0.09949301867967941,1.0,0.8671
P1,1152.1,0.0001,0.08504437197020454,1.0,0.8865
P1,1152.2,0.0001,0.05603284398316277,1.0,0.9792
P1,1152.3,0.0001,0.053490320265994096,1.0,0.9612
P1,1152.4,0.0002,0.09133089358406832,1.0,0.878
P1,1152.5,0.004,0.710896253616305,1.0,0.7514
P1,1152.6,0.0001,0.06366113822185393,1.0,0.925
P1,1152.7,0.0001,0.06477382690233158,1.0,0.9227
P1,1152.8,0.0005,0.1173624674575805,1.0,0.8437
P1,1152.9,0.0363,0.0024,1.0,0.6172
P1,1153.0,0.0876,0.1013,0.5761,0.444
P1,1153.1,0.1005,0.1197,0.6514,0.3406
P1,1153.2,0.1012,0.1445,0.5985,0.3142
P1,1153.3,0.0934,0.1199,0.5827,0.3483
P1,1153.4,0.0826,0.0557,0.7109,0.4181
P1,1153.5,0.0681,0.0158,1.0,0.5235
P1,1153.6,0.0103,0.0001,1.0,0.7008
P1,1153.7,0.0003,0.10038194623324637,1.0,0.8655
P1,1153.8,0.0001,0.07957202019226284,1.0,0.8959
P1,1153.9,0.0018,0.21676128333106703,1.0,0.7887
P1,1154.0,0.017,0.0002,1.0,0.6701
P1,1154.1,0.0633,0.0127,1.0,0.568
P1,1154.2,0.0747,0.0373,0.7468,0.4956
P1,1154.3,0.0964,0.1631,0.5238,0.3578
P1,1154.4,0.0768,0.0608,0.6108,0.4669
P1,1154.5,0.0452,0.0046,1.0,0.5994
P1,1154.6,0.015,0.0002,1.0,0.6782
P1,1154.7,0.006999999999999999,2.2975228684574125,1.0,0.7219
P1,1154.8,0.0068,2.231868397286908,1.0,0.7235
P1,1154.9,0.0215,0.0005,1.0,0.6549
P1,1155.0,0.0868,0.1066,0.5536,0.45
P1,1155.1,0.0896,0.1196,0.5487,0.4194
P1,1155.2,0.0917,0.1323,0.54,0.41200000000000003
P1,1155.3,0.0952,0.1574,0.5238,0.4076
P1,1155.4,0.1002,0.1722,0.5404,0.4215
P1,1155.5,0.0996,0.135,0.6052,0.4797
P1,1155.6,0.0774,0.0232,1.0,0.5451
P1,1155.7,0.0733,0.0197,1.0,0.5517
P1,1155.8,0.0967,0.1638,0.5256,0.4806
P1,1155.9,0.1134,0.3591,0.4508,0.3656
P1,1156.0,0.1199,0.4584,0.4335,0.3177
P1,1156.1,0.1021,0.2206,0.4913,0.4076
P1,1156.2,0.0144,0.0001,1.0,0.6807
P1,1156.3,0.0001,0.06333013679067012,1.0,0.9257
P1,1156.4,0.0001,0.06450907249406324,1.0,0.9959
P1,1156.5,0.0227,0.0006,1.0,0.6514
P1,1156.6,0.1072,0.2743,0.4741,0.3659
P1,1156.7,0.1104,0.3058,0.4687,0.2894
P1,1156.8,0.1011,0.1459,0.5956,0.2567
P1,1156.9,0.096,0.0972,0.6752,0.19
P1,1157.0,0.0879,0.0878,0.6217,0.1499
P1,1157.1,0.0802,0.0573,0.6709999999999999,0.1193
P1,1157.2,0.0779,0.0536,0.6636,0.0791
P1,1157.3,0.0075689999999999985,0.0849,0.7892401408950257,0.429
P1,1157.4,0.007551610000000001,0.086,0.7861297602813418,0.4286
P1,1157.5,0.08900000000000001,0.0929,0.6163,0.0174
P1,1157.6,0.0787,0.0596,0.6401,0.1315
P1,1157.7,0.0656,0.0212,0.8165,0.2782
P1,1157.8,0.0559,0.0087,1.0,0.4192
P1,1157.9,0.0526,0.0073,1.0,0.555
P1,1158.0,0.011000000000000001,0.0001,1.0,0.6968
P1,1158.1,0.006999999999999999,2.2973363806701683,1.0,0.7221
P1,1158.2,0.0008,0.13817792216069652,1.0,0.8243
P1,1158.3,0.0001,0.08219798826502023,1.0,0.8914
P1,1158.4,0.0011,0.15983466677790686,1.0,0.8091
P1,1158.5,0.027999999999999997,0.0011,1.0,0.6367
P1,1158.6,0.0152,0.0002,1.0,0.6772
P1,1158.7,0.0064,2.0618170059169687,1.0,0.7267
P1,1158.8,0.0016,0.19923521469964695,1.0,0.7928
P1,1158.9,0.0017,0.20677203470506983,1.0,0.7926
P1,1159.0,0.0131,0.0001,1.0,0.6865
P1,1159.1,0.0702,0.0296,0.7651,0.4813
P1,1159.2,0.0751,0.0422,0.7089,0.3254
P1,1159.3,0.0797,0.0639,0.6299,0.1995
P1,1159.4,0.0796,0.0629,0.633,0.1371
P1,1159.5,0.0725,0.0403,0.6881,0.1496
P1,1159.6,0.0689,0.028999999999999998,0.7517,0.1786
P1,1159.7,0.0934,0.0779,0.723,0.1143
P1,1159.8,0.109,0.1602,0.6357,0.1002
P1,1159.9,0.1162,0.2542,0.5558,0.1169
P1,1160.0,0.1179,0.2904,0.5311,0.1647
P1,1160.1,0.1095,0.2016,0.5707,0.2654
P1,1160.2,0.0929,0.1183,0.5823,0.409
P1,1160.3,0.0458,0.0048,1.0,0.5983
P1,1160.4,0.0015,0.19000132975364442,1.0,0.7973
P1,1160.5,0.0001,0.06758595586252714,1.0,1.0
P1,1160.6,0.0001,0.06758595586252714,1.0,1.0
P1,1160.7,0.0001,0.06933515009843227,1.0,0.9139
P1,1160.8,0.003,0.39088827600522036,1.0,0.7654
P1,1160.9,0.0025,0.30004615842319937,1.0,0.7736
P1,1161.0,0.0832,0.0918,0.5604,0.4817
P1,1161.1,0.0803,0.0783,0.575,0.4907
P1,1161.2,0.0157,0.0002,1.0,0.6754
P1,1161.3,0.0002,0.0935075849489565,1.0,0.8742
P1,1161.4,0.0007,0.13074027006694877,1.0,0.8313
P1,1161.5,0.0001,0.05355508018387789,1.0,0.9596
P1,1161.6,0.0001,0.06758595586252714,1.0,1.0
P1,1161.7,0.0001,0.06758595586252714,1.0,1.0
P1,1161.8,0.0001,0.06758595586252714,1.0,1.0
P1,1161.9,0.0066,2.153477093647486,1.0,0.7248
P1,1162.0,0.091,0.1117,0.5809,0.4513
P1,1162.1,0.1053,0.2079,0.5301,0.2954
P1,1162.2,0.1046,0.2202,0.5096,0.2231
P1,1162.3,0.1011,0.1993,0.509,0.1772
P1,1162.4,0.1037,0.225,0.4976,0.1246
P1,1162.5,0.1003,0.1915,0.5129,0.1259
P1,1162.6,0.0942,0.1022,0.639,0.1587
P1,1162.7,0.0971,0.0746,0.7835,0.1489
P1,1162.8,0.0973,0.0704,0.8093,0.1477
P1,1162.9,0.0982,0.0817,0.7613,0.124
P1,1163.0,0.0998,0.1018,0.6990000000000001,0.0776
P1,1163.1,0.1015,0.1369,0.6183,0.0246
P1,1163.2,0.00970225,0.1448,0.7575618786607468,0.3613
P1,1163.3,0.008817209999999999,0.1169,0.7714272486761146,0.3885
P1,1163.4,0.00913936,0.1069,0.7996874389409903,0.3878
P1,1163.5,0.0941,0.0991,0.648,0.0525
P1,1163.6,0.0832,0.0628,0.677,0.18600000000000005
P1,1163.7,0.0579,0.0142,0.8281,0.4161
P1,1163.8,0.0128,0.0001,1.0,0.688
P1,1163.9,0.0004,0.10869945285646654,1.0,0.8548
P1,1164.0,0.001,0.15297633109960523,1.0,0.8124
P1,1164.1,0.0211,0.0005,1.0,0.6561
P1,1164.2,0.086,0.0849,0.6117,0.5122
P1,1164.3,0.092,0.1102,0.5947,0.4617
P1,1164.4,0.0728,0.0193,1.0,0.5525
P1,1164.5,0.0137,0.0001,1.0,0.6839
P1,1164.6,0.0064,2.0620904886963594,1.0,0.7266
P1,1164.7,0.0008,0.13825779964329127,1.0,0.8241
P1,1164.8,0.0001,0.06758595586252714,1.0,1.0
P1,1164.9,0.0001,0.06758595586252714,1.0,1.0
P1,1165.0,0.0001,0.06758595586252714,1.0,1.0
P1,1165.1,0.0007,0.13252059576954967,1.0,0.8270000000000001
P1,1165.2,0.0002,0.09034363196177175,1.0,0.8797
P1,1165.3,0.0001,0.05654280576649884,1.0,0.9431
P1,1165.4,0.0002,0.0888197401761257,1.0,0.8823
P1,1165.5,0.0019,0.22589299974855231,1.0,0.7872
P1,1165.6,0.0451,0.0046,1.0,0.5927
P1,1165.7,0.064,0.0457,0.5358,0.4862
P1,1165.8,0.0732,0.0656,0.5463,0.4351
P1,1165.9,0.0928,0.08,0.7071,0.3336
P1,1166.0,0.10300000000000001,0.0677,0.8983,0.264
P1,1166.1,0.1058,0.075,0.8887,0.213
P1,1166.2,0.1094,0.0971,0.8212,0.1486
P1,1166.3,0.1089,0.2082,0.5572,0.1042
P1,1166.4,0.1109,0.3158,0.4646,0.0627
P1,1166.5,0.11,0.3016,0.4695,0.0621
P1,1166.6,0.1134,0.228,0.5655,0.0735
P1,1166.7,0.1156,0.1305,0.7689,0.1221
P1,1166.8,0.1169,0.1026,0.8822,0.1843
P1,1166.9,0.1144,0.1084,0.8304,0.2559
P1,1167.0,0.111,0.1431,0.6912,0.3134
P1,1167.1,0.0927,0.1033,0.6215,0.4212
P1,1167.2,0.0761,0.0524,0.6478,0.5088
P1,1167.3,0.0405,0.0033,1.0,0.6085
P1,1167.4,0.0245,0.0007,1.0,0.6461
P1,1167.5,0.0099,1.7709748355378454,1.0,0.703
P1,1167.6,0.0074,2.384864950429337,1.0,0.7190000000000001
P1,1167.7,0.0024,0.2853261639416143,1.0,0.7757
P1,1167.8,0.0003,0.10308549637310849,1.0,0.8605
P1,1167.9,0.0004,0.1104779103211957,1.0,0.8513
P1,1168.0,0.0135,0.0001,1.0,0.6847
P1,1168.1,0.0069,2.26619203298492,1.0,0.7229
P1,1168.2,0.0001,0.06040566495203181,1.0,0.9323
P1,1168.3,0.0001,0.054206353560211196,1.0,0.9717
P1,1168.4,0.0003,0.10185619650241151,1.0,0.8628
P1,1168.5,0.0125,0.0001,1.0,0.6891
P1,1168.6,0.10099999999999999,0.1393,0.6077,0.4952
P1,1168.7,0.1218,0.3689,0.495,0.331
P1,1168.8,0.125,0.3708,0.5134,0.2372
P1,1168.9,0.1209,0.3013,0.5413,0.1944
P1,1169.0,0.1184,0.3117,0.5163,0.1692
P1,1169.1,0.1224,0.4013,0.4781,0.1419
P1,1169.2,0.1291,0.45,0.4892,0.1211
P1,1169.3,0.1181,0.3683,0.473,0.1764
P1,1169.4,0.0959,0.0767,0.7589,0.2645
P1,1169.5,0.0818,0.0314,0.9339,0.2954
P1,1169.6,0.0787,0.0362,0.8213,0.2607
P1,1169.7,0.0882,0.1103,0.5574,0.1705
P1,1169.8,0.1058,0.25,0.4868,0.0593
P1,1169.9,0.1113,0.2924,0.4858,0.0282
P1,1170.0,0.109,0.2782,0.4826,0.065
P1,1170.1,0.1173,0.4374,0.4295,0.0874
P1,1170.2,0.1112,0.3869,0.4217,0.2065
P1,1170.3,0.0864,0.1269,0.5046,0.4385
P1,1170.4,0.0103,0.0001,1.0,0.7007
P1,1170.5,0.0001,0.06758595586252714,1.0,1.0
P1,1170.6,0.0001,0.06758595586252714,1.0,1.0
P1,1170.7,0.0001,0.06758595586252714,1.0,1.0
P1,1170.8,0.0001,0.06758595586252714,1.0,1.0
P1,1170.9,0.0001,0.06758595586252714,1.0,1.0
P1,1171.0,0.0001,0.06758595586252714,1.0,1.0
P1,1171.1,0.0001,0.06758595586252714,1.0,1.0
P1,1171.2,0.0023,0.2728289806095568,1.0,0.7768
P1,1171.3,0.0777,0.0639,0.6066,0.428
P1,1171.4,0.096,0.0934,0.6886,0.1987
P1,1171.5,0.102,0.1053,0.7099,0.0696
P1,1171.6,0.1024,0.0964,0.7463,0.0112
P1,1171.7,0.1006,0.0879,0.7607,0.0014
P1,1171.8,0.10300000000000001,0.0967,0.7513,0.0062
P1,1171.9,0.1108,0.1333,0.7140000000000001,0.0142
P1,1172.0,0.1212,0.223,0.6319,0.0336
P1,1172.1,0.1317,0.3699,0.5558,0.0732
P1,1172.2,0.1383,0.4607,0.5359,0.1395
P1,1172.3,0.1366,0.2894,0.6633,0.2396
P1,1172.4,0.11599999999999999,0.1327,0.7665,0.4113
P1,1172.5,0.0297,0.0013,1.0,0.6324
P1,1172.6,0.0003,0.10475370677744889,1.0,0.8573
P1,1172.7,0.0001,0.06758595586252714,1.0,1.0
P1,1172.8,0.0001,0.06758595586252714,1.0,1.0
P1,1172.9,0.0001,0.06758595586252714,1.0,1.0
P1,1173.0,0.0001,0.06758595586252714,1.0,1.0
P1,1173.1,0.0001,0.06758595586252714,1.0,1.0
P1,1173.2,0.0001,0.06758595586252714,1.0,1.0
P1,1173.3,0.0001,0.06171435975947115,1.0,0.9916
P1,1173.4,0.0004,0.10869945285646654,1.0,0.8548
P1,1173.5,0.0044,0.9037342336015957,1.0,0.7458
P1,1173.6,0.0124,0.0001,1.0,0.6896
P1,1173.7,0.0121,0.0001,1.0,0.6909
P1,1173.8,0.0027,0.3316921873855921,1.0,0.7705
P1,1173.9,0.0001,0.08126467814540717,1.0,0.893
P1,1174.0,0.0001,0.06758595586252714,1.0,1.0
P1,1174.1,0.0001,0.06758595586252714,1.0,1.0
P1,1174.2,0.0001,0.06758595586252714,1.0,1.0
P1,1174.3,0.0001,0.06758595586252714,1.0,1.0
P1,1174.4,0.0001,0.06758595586252714,1.0,1.0
P1,1174.5,0.0001,0.06758595586252714,1.0,1.0
P1,1174.6,0.0001,0.06758595586252714,1.0,1.0
P1,1174.7,0.0001,0.06758595586252714,1.0,1.0
P1,1174.8,0.0001,0.06758595586252714,1.0,1.0
P1,1174.9,0.0001,0.06758595586252714,1.0,1.0
P1,1175.0,0.0001,0.08510217708108714,1.0,0.8864
P1,1175.1,0.0491,0.0059,1.0,0.5632
P1,1175.2,0.0719,0.0286,0.8058,0.3648
P1,1175.3,0.0856,0.0726,0.6579,0.2473
P1,1175.4,0.0926,0.1262,0.5609,0.2004
P1,1175.5,0.0946,0.1336,0.5629,0.212
P1,1175.6,0.0956,0.0936,0.6834,0.2592
P1,1175.7,0.0988,0.0862,0.7477,0.3135
P1,1175.8,0.1056,0.1378,0.6538,0.3598
P1,1175.9,0.1106,0.2803,0.4914,0.4002
P1,1176.0,0.1127,0.2407,0.5453,0.4285
P1,1176.1,0.1087,0.1807,0.5962,0.4496
P1,1176.2,0.1047,0.1528,0.6129,0.4617
P1,1176.3,0.0952,0.1243,0.5891,0.5007
P1,1176.4,0.0871,0.052000000000000005,0.7975,0.5287
P1,1176.5,0.0829,0.0328,0.9327,0.536
P1,1176.6,0.0777,0.0235,1.0,0.5445
P1,1176.7,0.0665,0.0147,1.0,0.5626
P1,1176.8,0.0681,0.0158,1.0,0.5537
P1,1176.9,0.0769,0.0413,0.7418,0.4920000000000001
P1,1177.0,0.0916,0.1218,0.5618,0.4153
P1,1177.1,0.11199999999999999,0.4642,0.3889,0.3416
P1,1177.2,0.11800000000000001,0.3759,0.4676,0.3549
P1,1177.3,0.1198,0.2246,0.6183,0.39899999999999997
P1,1177.4,0.0962,0.0504,0.9394,0.511
P1,1177.5,0.0071,2.3246645215735082,1.0,0.7216
P1,1177.6,0.0001,0.058863330877126474,1.0,0.9863
P1,1177.7,0.0001,0.06758595586252714,1.0,1.0
P1,1177.8,0.0001,0.06758595586252714,1.0,1.0
P1,1177.9,0.0001,0.06758595586252714,1.0,1.0
P1,1178.0,0.0001,0.05501192873802496,1.0,0.9756
P1,1178.1,0.0004,0.111121464022084,1.0,0.85
P1,1178.2,0.001,0.15211602998794482,1.0,0.8147
P1,1178.3,0.0001,0.07481797030776494,1.0,0.9041
P1,1178.4,0.0001,0.05717167460078887,1.0,0.9824
P1,1178.5,0.0001,0.054282172670051976,1.0,0.9529
P1,1178.6,0.0001,0.06438255653262437,1.0,0.9235
P1,1178.7,0.0002,0.09242473588536926,1.0,0.8761
P1,1178.8,0.0005,0.11888607536352297,1.0,0.8404
P1,1178.9,0.0001,0.061079928886203616,1.0,0.9307
P1,1179.0,0.0001,0.06758595586252714,1.0,1.0
P1,1179.1,0.0001,0.06758595586252714,1.0,1.0
P1,1179.2,0.0001,0.06758595586252714,1.0,1.0
P1,1179.3,0.0001,0.06758595586252714,1.0,1.0
P1,1179.4,0.0001,0.06758595586252714,1.0,1.0
P1,1179.5,0.0001,0.06758595586252714,1.0,1.0
P1,1179.6,0.0001,0.06758595586252714,1.0,1.0
P1,1179.7,0.0001,0.06758595586252714,1.0,1.0
P1,1179.8,0.0001,0.06758595586252714,1.0,1.0
P1,1179.9,0.0001,0.06758595586252714,1.0,1.0
P1,1180.0,0.0001,0.06758595586252714,1.0,1.0
P1,1180.1,0.0001,0.06758595586252714,1.0,1.0
P1,1180.2,0.0001,0.06758595586252714,1.0,1.0
P1,1180.3,0.0001,0.06758595586252714,1.0,1.0
P1,1180.4,0.0001,0.06758595586252714,1.0,1.0
P1,1180.5,0.0001,0.06758595586252714,1.0,1.0
P1,1180.6,0.0001,0.06758595586252714,1.0,1.0
P1,1180.7,0.0001,0.06758595586252714,1.0,1.0
P1,1180.8,0.0001,0.06758595586252714,1.0,1.0
P1,1180.9,0.0001,0.06758595586252714,1.0,1.0
P1,1181.0,0.0001,0.06758595586252714,1.0,1.0
P1,1181.1,0.0001,0.06758595586252714,1.0,1.0
P1,1181.2,0.0001,0.06758595586252714,1.0,1.0
P1,1181.3,0.0001,0.06758595586252714,1.0,1.0
P1,1181.4,0.0001,0.06758595586252714,1.0,1.0
P1,1181.5,0.0001,0.06758595586252714,1.0,1.0
P1,1181.6,0.0001,0.06758595586252714,1.0,1.0
P1,1181.7,0.0001,0.06758595586252714,1.0,1.0
P1,1181.8,0.0001,0.06758595586252714,1.0,1.0
P1,1181.9,0.0001,0.06758595586252714,1.0,1.0
P1,1182.0,0.0001,0.06758595586252714,1.0,1.0
P1,1182.1,0.0001,0.06758595586252714,1.0,1.0
P1,1182.2,0.0001,0.06758595586252714,1.0,1.0
P2,1024.3,0.0001,0.06056249854308571,1.0,0.9896
P2,1024.4,0.0001,0.06758595586252714,1.0,1.0
P2,1024.5,0.0001,0.06758595586252714,1.0,1.0
P2,1024.6,0.0001,0.06758595586252714,1.0,1.0
P2,1024.7,0.0001,0.06758595586252714,1.0,1.0
P2,1024.8,0.0001,0.06758595586252714,1.0,1.0
P2,1024.9,0.0001,0.06758595586252714,1.0,1.0
P2,1025.0,0.0004,0.10775903435670797,1.0,0.8566
P2,1025.1,0.031,0.0015,1.0,0.6394
P2,1025.2,0.0595,0.0105,1.0,0.5393
P2,1025.3,0.076,0.0257,0.9255,0.4624
P2,1025.4,0.0769,0.0288,0.8879,0.4671
P2,1025.5,0.0595,0.0105,1.0,0.5564
P2,1025.6,0.0038,0.606796679141127,1.0,0.7598
P2,1025.7,0.0001,0.05420354266861305,1.0,0.9534
P2,1025.8,0.0001,0.06758595586252714,1.0,1.0
P2,1025.9,0.0001,0.06758595586252714,1.0,1.0
P2,1026.0,0.0001,0.058306714931920745,1.0,0.9851
P2,1026.1,0.0001,0.06300286624011642,1.0,0.9264
P2,1026.2,0.0001,0.060077514546554966,1.0,0.9331
P2,1026.3,0.0001,0.08155644138581941,1.0,0.8925
P2,1026.4,0.0001,0.06758595586252714,1.0,1.0
P2,1026.5,0.0001,0.06758595586252714,1.0,1.0
P2,1026.6,0.0001,0.06758595586252714,1.0,1.0
P2,1026.7,0.0002,0.08952504172310638,1.0,0.8811
P2,1026.8,0.0017,0.20418805009915625,1.0,0.7973
P2,1026.9,0.0057,1.6364354222397166,1.0,0.7401
P2,1027.0,0.0159,0.0002,1.0,0.6833
P2,1027.1,0.0461,0.0049,1.0,0.6094
P2,1027.2,0.0573,0.0094,1.0,0.5864
P2,1027.3,0.0763,0.0321,0.8312,0.5088
P2,1027.4,0.0954,0.0755,0.7586,0.431
P2,1027.5,0.1113,0.1309,0.7259,0.364
P2,1027.6,0.1152,0.1565,0.6991,0.3493
P2,1027.7,0.11699999999999999,0.1663,0.6938,0.3413
P2,1027.8,0.1152,0.1598,0.6918,0.3419
P2,1027.9,0.0988,0.0931,0.7194,0.3977
P2,1028.0,0.0791,0.0436,0.7528,0.4667
P2,1028.1,0.0515,0.0068,1.0,0.575
P2,1028.2,0.0272,0.001,1.0,0.6486
P2,1028.3,0.0187,0.0003,1.0,0.6732
P2,1028.4,0.0021,0.2423804869232678,1.0,0.7881
P2,1028.5,0.0004,0.10849197334825444,1.0,0.8552
P2,1028.6,0.0041,0.7278882676207749,1.0,0.7562
P2,1028.7,0.0146,0.0002,1.0,0.6882
P2,1028.8,0.0112,0.0001,1.0,0.7039
P2,1028.9,0.0167,0.0002,1.0,0.6801
P2,1029.0,0.0031,0.3972010990882461,1.0,0.7707
P2,1029.1,0.0028,0.338959987382072,1.0,0.7747
P2,1029.2,0.0032,0.42177285878627535,1.0,0.7687
P2,1029.3,0.0055,1.5113814538405372,1.0,0.742
P2,1029.4,0.0041,0.726037548576133,1.0,0.7566
P2,1029.5,0.0066,2.1313162580806515,1.0,0.7325
P2,1029.6,0.0382,0.0028,1.0,0.6241
P2,1029.7,0.0819,0.0511,0.7327,0.5276
P2,1029.8,0.0857,0.0865,0.6036,0.5079
P2,1029.9,0.0852,0.0692,0.6682,0.5066
P2,1030.0,0.0798,0.0476,0.7303,0.511
P2,1030.1,0.0811,0.0564,0.6876,0.4862
P2,1030.2,0.0739,0.0415,0.6981,0.4977
P2,1030.3,0.0776,0.0525,0.6671,0.4693
P2,1030.4,0.0849,0.0599,0.7155,0.4266
P2,1030.5,0.0911,0.0656,0.7596,0.3933
P2,1030.6,0.094,0.0733,0.7527,0.3736
P2,1030.7,0.0934,0.0743,0.7405,0.3675
P2,1030.8,0.0911,0.0854,0.6657,0.3744
P2,1030.9,0.0718,0.0484,0.6178,0.4594
P2,1031.0,0.0439,0.0042,1.0,0.6026
P2,1031.1,0.0377,0.0027,1.0,0.6252
P2,1031.2,0.0034,0.4735970296168007,1.0,0.7659999999999999
P2,1031.3,0.0005,0.11345576556284487,1.0,0.8516
P2,1031.4,0.0031,0.3989140774222066,1.0,0.77
P2,1031.5,0.0213,0.0005,1.0,0.6647
P2,1031.6,0.078,0.0239,0.9956,0.5379999999999999
P2,1031.7,0.0908,0.0682,0.741,0.4465
P2,1031.8,0.0924,0.0857,0.6782,0.3932
P2,1031.9,0.0892,0.1675,0.4601,0.3653
P2,1032.0,0.0969,0.1728,0.513,0.3143
P2,1032.1,0.11,0.1161,0.7574,0.2588
P2,1032.2,0.1201,0.1569,0.7427,0.2261
P2,1032.3,0.1237,0.1973,0.6929,0.2152
P2,1032.4,0.1303,0.24100000000000002,0.6775,0.1872
P2,1032.5,0.1278,0.2813,0.6092,0.1866
P2,1032.6,0.1092,0.4218,0.39299999999999996,0.24100000000000002
P2,1032.7,0.10099999999999999,0.2874,0.4237,0.2567
P2,1032.8,0.0451,0.005,0.9563,0.5121
P2,1032.9,0.0445,0.0044,1.0,0.5495
P2,1033.0,0.0503,0.0064,1.0,0.5611
P2,1033.1,0.0703,0.0232,0.8646,0.5253
P2,1033.2,0.0962,0.18899999999999997,0.4855,0.4553
P2,1033.3,0.1051,0.19899999999999998,0.5398,0.442
P2,1033.4,0.0928,0.0974,0.6404,0.509
P2,1033.5,0.0664,0.0146,1.0,0.5771
P2,1033.6,0.039,0.003,1.0,0.6225
P2,1033.7,0.0485,0.0057,1.0,0.6051
P2,1033.8,0.0652,0.0138,1.0,0.579
P2,1033.9,0.0887,0.0569,0.7836,0.5339
P2,1034.0,0.0875,0.0711,0.6869,0.5347
P2,1034.1,0.0946,0.1653,0.5058,0.4951
P2,1034.2,0.0926,0.1442,0.525,0.5054
P2,1034.3,0.0752,0.0213,1.0,0.5645
P2,1034.4,0.0265,0.0009,1.0,0.6503
P2,1034.5,0.0128,0.0001,1.0,0.6962
P2,1034.6,0.0265,0.0009,1.0,0.6504
P2,1034.7,0.0692,0.0166,1.0,0.5604
P2,1034.8,0.1002,0.1066,0.6872,0.3867
P2,1034.9,0.1252,0.1961,0.7071,0.2262
P2,1035.0,0.1373,0.2786,0.6815,0.1102
P2,1035.1,0.1311,0.3079,0.6048,0.0584
P2,1035.2,0.1206,0.2713,0.5685,0.0297
P2,1035.3,0.1089,0.2701,0.4888,0.0275
P2,1035.4,0.0991,0.217,0.4738,0.0469
P2,1035.5,0.0934,0.0958,0.6515,0.0873
P2,1035.6,0.0927,0.0445,0.9456,0.141
P2,1035.7,0.0908,0.0382,0.9898,0.2248
P2,1035.8,0.0848,0.0399,0.8735,0.3264
P2,1035.9,0.0665,0.02,0.8577,0.4683
P2,1036.0,0.0609,0.0113,1.0,0.5441
